코드,날짜,종가
OIL_BRT,2018-07-04 00:00:00,78.24
OIL_BRT,2018-07-03 00:00:00,77.76
OIL_BRT,2018-07-02 00:00:00,77.3
OIL_BRT,2018-06-29 00:00:00,79.44
OIL_BRT,2018-06-28 00:00:00,77.85
OIL_BRT,2018-06-27 00:00:00,77.62
OIL_BRT,2018-06-26 00:00:00,76.31
OIL_BRT,2018-06-25 00:00:00,74.73
OIL_BRT,2018-06-22 00:00:00,75.55
OIL_BRT,2018-06-21 00:00:00,73.05
OIL_BRT,2018-06-20 00:00:00,74.74
OIL_BRT,2018-06-19 00:00:00,75.08
OIL_BRT,2018-06-18 00:00:00,75.34
OIL_BRT,2018-06-15 00:00:00,73.44
OIL_BRT,2018-06-14 00:00:00,75.94
OIL_BRT,2018-06-13 00:00:00,76.74
OIL_BRT,2018-06-12 00:00:00,75.88
OIL_BRT,2018-06-11 00:00:00,76.46
OIL_BRT,2018-06-08 00:00:00,76.46
OIL_BRT,2018-06-07 00:00:00,77.32
OIL_BRT,2018-06-06 00:00:00,75.36
OIL_BRT,2018-06-05 00:00:00,75.38
OIL_BRT,2018-06-04 00:00:00,75.29
OIL_BRT,2018-06-01 00:00:00,76.79
OIL_BRT,2018-05-31 00:00:00,77.59
OIL_BRT,2018-05-30 00:00:00,77.5
OIL_BRT,2018-05-29 00:00:00,75.39
OIL_BRT,2018-05-25 00:00:00,76.44
OIL_BRT,2018-05-24 00:00:00,78.79
OIL_BRT,2018-05-23 00:00:00,79.8
OIL_BRT,2018-05-22 00:00:00,79.57
OIL_BRT,2018-05-21 00:00:00,79.22
OIL_BRT,2018-05-18 00:00:00,78.51
OIL_BRT,2018-05-17 00:00:00,79.3
OIL_BRT,2018-05-16 00:00:00,79.28
OIL_BRT,2018-05-15 00:00:00,78.43
OIL_BRT,2018-05-14 00:00:00,78.23
OIL_BRT,2018-05-11 00:00:00,77.12
OIL_BRT,2018-05-10 00:00:00,77.47
OIL_BRT,2018-05-09 00:00:00,77.21
OIL_BRT,2018-05-08 00:00:00,74.85
OIL_BRT,2018-05-07 00:00:00,76.17
OIL_BRT,2018-05-04 00:00:00,74.87
OIL_BRT,2018-05-03 00:00:00,73.62
OIL_BRT,2018-05-02 00:00:00,73.36
OIL_BRT,2018-05-01 00:00:00,73.13
OIL_BRT,2018-04-30 00:00:00,75.17
OIL_BRT,2018-04-27 00:00:00,74.64
OIL_BRT,2018-04-26 00:00:00,74.74
OIL_BRT,2018-04-25 00:00:00,74
OIL_BRT,2018-04-24 00:00:00,73.86
OIL_BRT,2018-04-23 00:00:00,74.71
OIL_BRT,2018-04-20 00:00:00,74.06
OIL_BRT,2018-04-19 00:00:00,73.78
OIL_BRT,2018-04-18 00:00:00,73.48
OIL_BRT,2018-04-17 00:00:00,71.58
OIL_BRT,2018-04-16 00:00:00,71.42
OIL_BRT,2018-04-13 00:00:00,72.58
OIL_BRT,2018-04-12 00:00:00,72.02
OIL_BRT,2018-04-11 00:00:00,72.06
OIL_BRT,2018-04-10 00:00:00,71.04
OIL_BRT,2018-04-09 00:00:00,68.65
OIL_BRT,2018-04-06 00:00:00,67.11
OIL_BRT,2018-04-05 00:00:00,68.33
OIL_BRT,2018-04-04 00:00:00,68.02
OIL_BRT,2018-04-03 00:00:00,68.12
OIL_BRT,2018-04-02 00:00:00,67.64
OIL_BRT,2018-03-29 00:00:00,70.27
OIL_BRT,2018-03-28 00:00:00,69.53
OIL_BRT,2018-03-27 00:00:00,70.11
OIL_BRT,2018-03-26 00:00:00,70.12
OIL_BRT,2018-03-23 00:00:00,70.45
OIL_BRT,2018-03-22 00:00:00,68.91
OIL_BRT,2018-03-21 00:00:00,69.47
OIL_BRT,2018-03-20 00:00:00,67.42
OIL_BRT,2018-03-19 00:00:00,66.05
OIL_BRT,2018-03-16 00:00:00,66.21
OIL_BRT,2018-03-15 00:00:00,65.12
OIL_BRT,2018-03-14 00:00:00,64.89
OIL_BRT,2018-03-13 00:00:00,64.64
